type,number_of_arrays,array_size,time
0,8,4,0.032736
1,8,4,0.010848
0,8,4,0.034848
1,8,4,0.009312
0,8,4,0.036992
1,8,4,0.010272
0,16,4,0.035744
1,16,4,0.010688
0,16,4,0.036512
1,16,4,0.010336
0,16,4,0.035872
1,16,4,0.010304
0,24,4,0.035488
1,24,4,0.010528
0,24,4,0.035296
1,24,4,0.01184
0,24,4,0.037984
1,24,4,0.011584
0,32,4,0.03632
1,32,4,0.010944
0,32,4,0.037344
1,32,4,0.010592
0,32,4,0.034784
1,32,4,0.011488
0,40,4,0.0376
1,40,4,0.010624
0,40,4,0.036032
1,40,4,0.011552
0,40,4,0.037632
1,40,4,0.011648
0,48,4,0.03872
1,48,4,0.011264
0,48,4,0.037344
1,48,4,0.011424
0,48,4,0.035776
1,48,4,0.011872
0,56,4,0.034592
1,56,4,0.011808
0,56,4,0.036992
1,56,4,0.011072
0,56,4,0.037984
1,56,4,0.011008
0,64,4,0.039008
1,64,4,0.01168
0,64,4,0.03712
1,64,4,0.012128
0,64,4,0.037056
1,64,4,0.012256
0,72,4,0.038176
1,72,4,0.012256
0,72,4,0.038496
1,72,4,0.012128
0,72,4,0.038528
1,72,4,0.012928
0,80,4,0.035968
1,80,4,0.011232
0,80,4,0.036704
1,80,4,0.01184
0,80,4,0.03536
1,80,4,0.0136
0,88,4,0.037184
1,88,4,0.012832
0,88,4,0.038528
1,88,4,0.013376
0,88,4,0.0376
1,88,4,0.012128
0,96,4,0.03824
1,96,4,0.013152
0,96,4,0.038944
1,96,4,0.01344
0,96,4,0.03856
1,96,4,0.0144
0,104,4,0.039712
1,104,4,0.013184
0,104,4,0.036384
1,104,4,0.01344
0,104,4,0.03536
1,104,4,0.013344
0,112,4,0.037824
1,112,4,0.013568
0,112,4,0.035968
1,112,4,0.012992
0,112,4,0.03936
1,112,4,0.013408
0,120,4,0.037472
1,120,4,0.012672
0,120,4,0.039008
1,120,4,0.0128
0,120,4,0.037344
1,120,4,0.013792
0,128,4,0.035968
1,128,4,0.013024
0,128,4,0.036992
1,128,4,0.012704
0,128,4,0.037408
1,128,4,0.012992
0,136,4,0.040576
1,136,4,0.013792
0,136,4,0.03936
1,136,4,0.01392
0,136,4,0.038464
1,136,4,0.013696
0,144,4,0.038528
1,144,4,0.013248
0,144,4,0.039552
1,144,4,0.013664
0,144,4,0.03888
1,144,4,0.012992
0,152,4,0.045696
1,152,4,0.013344
0,152,4,0.037984
1,152,4,0.013408
0,152,4,0.038368
1,152,4,0.01408
0,160,4,0.038752
1,160,4,0.014208
0,160,4,0.038112
1,160,4,0.014624
0,160,4,0.036896
1,160,4,0.014848
0,168,4,0.039584
1,168,4,0.013888
0,168,4,0.037696
1,168,4,0.0144
0,168,4,0.039744
1,168,4,0.01424
0,176,4,0.038112
1,176,4,0.014496
0,176,4,0.04432
1,176,4,0.013632
0,176,4,0.038624
1,176,4,0.014464
0,184,4,0.037632
1,184,4,0.01472
0,184,4,0.039104
1,184,4,0.014688
0,184,4,0.038848
1,184,4,0.014304
0,192,4,0.037568
1,192,4,0.014272
0,192,4,0.038656
1,192,4,0.014496
0,192,4,0.038496
1,192,4,0.014432
0,200,4,0.040768
1,200,4,0.014432
0,200,4,0.039328
1,200,4,0.015296
0,200,4,0.039872
1,200,4,0.01392
0,208,4,0.039232
1,208,4,0.014944
0,208,4,0.03904
1,208,4,0.014336
0,208,4,0.040544
1,208,4,0.014848
0,216,4,0.037472
1,216,4,0.015264
0,216,4,0.038336
1,216,4,0.015264
0,216,4,0.040416
1,216,4,0.014688
0,224,4,0.035968
1,224,4,0.015008
0,224,4,0.040608
1,224,4,0.015008
0,224,4,0.040832
1,224,4,0.015616
0,232,4,0.03824
1,232,4,0.014528
0,232,4,0.039328
1,232,4,0.01472
0,232,4,0.03776
1,232,4,0.01456
0,240,4,0.039552
1,240,4,0.014432
0,240,4,0.038656
1,240,4,0.014688
0,240,4,0.039424
1,240,4,0.01456
0,248,4,0.040352
1,248,4,0.015264
0,248,4,0.037824
1,248,4,0.014272
0,248,4,0.037952
1,248,4,0.014272
0,256,4,0.039744
1,256,4,0.014304
0,256,4,0.040512
1,256,4,0.014496
0,256,4,0.037024
1,256,4,0.014208
0,264,4,0.040736
1,264,4,0.015744
0,264,4,0.040832
1,264,4,0.015168
0,264,4,0.043008
1,264,4,0.015232
0,272,4,0.038688
1,272,4,0.01568
0,272,4,0.040384
1,272,4,0.015968
0,272,4,0.041792
1,272,4,0.016736
0,280,4,0.040896
1,280,4,0.015328
0,280,4,0.04032
1,280,4,0.01616
0,280,4,0.03984
1,280,4,0.015808
0,288,4,0.043104
1,288,4,0.017216
0,288,4,0.040352
1,288,4,0.017536
0,288,4,0.041664
1,288,4,0.01648
0,296,4,0.04016
1,296,4,0.018624
0,296,4,0.041216
1,296,4,0.026976
0,296,4,0.039552
1,296,4,0.01712
0,304,4,0.04192
1,304,4,0.016832
0,304,4,0.041888
1,304,4,0.016096
0,304,4,0.0408
1,304,4,0.01632
0,312,4,0.04192
1,312,4,0.016736
0,312,4,0.042976
1,312,4,0.018432
0,312,4,0.041728
1,312,4,0.017184
0,320,4,0.040704
1,320,4,0.017312
0,320,4,0.043168
1,320,4,0.016672
0,320,4,0.039808
1,320,4,0.017216
0,328,4,0.039264
1,328,4,0.01776
0,328,4,0.04048
1,328,4,0.022176
0,328,4,0.043232
1,328,4,0.017184
0,336,4,0.042528
1,336,4,0.01696
0,336,4,0.042272
1,336,4,0.017056
0,336,4,0.039616
1,336,4,0.017248
0,344,4,0.041856
1,344,4,0.01792
0,344,4,0.0408
1,344,4,0.016672
0,344,4,0.040992
1,344,4,0.01712
0,352,4,0.049312
1,352,4,0.016608
0,352,4,0.042496
1,352,4,0.016672
0,352,4,0.043456
1,352,4,0.019136
0,360,4,0.041216
1,360,4,0.016704
0,360,4,0.042464
1,360,4,0.017184
0,360,4,0.042208
1,360,4,0.017952
0,368,4,0.043872
1,368,4,0.016896
0,368,4,0.04192
1,368,4,0.017568
0,368,4,0.04352
1,368,4,0.017184
0,376,4,0.040928
1,376,4,0.017248
0,376,4,0.041152
1,376,4,0.016768
0,376,4,0.040128
1,376,4,0.017984
0,384,4,0.041952
1,384,4,0.016608
0,384,4,0.040224
1,384,4,0.022272
0,384,4,0.040448
1,384,4,0.016512
0,392,4,0.041472
1,392,4,0.017568
0,392,4,0.040832
1,392,4,0.018144
0,392,4,0.041312
1,392,4,0.017408
0,400,4,0.042304
1,400,4,0.017056
0,400,4,0.04144
1,400,4,0.017472
0,400,4,0.043104
1,400,4,0.017504
0,408,4,0.043712
1,408,4,0.017312
0,408,4,0.042912
1,408,4,0.018016
0,408,4,0.042112
1,408,4,0.017728
0,416,4,0.044448
1,416,4,0.01776
0,416,4,0.04144
1,416,4,0.017664
0,416,4,0.043008
1,416,4,0.0184
0,424,4,0.043424
1,424,4,0.018048
0,424,4,0.044128
1,424,4,0.018016
0,424,4,0.04352
1,424,4,0.018336
0,432,4,0.044128
1,432,4,0.018144
0,432,4,0.04432
1,432,4,0.0184
0,432,4,0.043392
1,432,4,0.018592
0,440,4,0.04336
1,440,4,0.019744
0,440,4,0.04336
1,440,4,0.01904
0,440,4,0.042624
1,440,4,0.019392
0,448,4,0.045408
1,448,4,0.017504
0,448,4,0.04336
1,448,4,0.018944
0,448,4,0.041696
1,448,4,0.018144
0,456,4,0.051456
1,456,4,0.020448
0,456,4,0.043136
1,456,4,0.019552
